Season,Name,Position,Team,Conference,AveragePPA All,AveragePPA Pass,AveragePPA Rush,AveragePPA FirstDown,AveragePPA SecondDown,AveragePPA ThirdDown,AveragePPA StandardDowns,AveragePPA PassingDowns,TotalPPA All,TotalPPA Pass,TotalPPA Rush,TotalPPA FirstDown,TotalPPA SecondDown,TotalPPA ThirdDown,TotalPPA StandardDowns,TotalPPA PassingDowns,Overall Pick,Combine Participation
2025,Treyshun Hurry,WR,Louisville,ACC,0.355,0.355,1.656,0.078,0.327,0.937,0.276,0.502,7.098,7.098,0,0.78,1.634,4.684,3.582,3.517,300,0
2025,Marcus Chretien,WR,Weber State,Big Sky,-0.311,-0.311,-2.632,-3.101,0.126,1.066,-3.939,0.596,-1.556,-1.556,0,0,0.251,2.132,-3.939,2.383,300,0
2025,Marvin Session,WR,Weber State,Big Sky,0.234,0.234,0.154,0.492,0.027,0.687,0.246,0.216,10.061,10.061,0,6.887,0.43,7.562,6.388,3.673,300,0
2025,Jaleel Sales,WR,Davidson,Pioneer,0.091,0.11,-0.166,0.32,0.301,0.063,0.299,-0.187,1.268,1.434,-0.166,0.959,0.603,0.5,2.39,-1.121,300,0
2025,Mari Adams,RB,Davidson,Pioneer,0.139,0.042,0.153,-0.072,-0.201,1.022,0.084,0.378,6.681,0.251,6.43,-1.869,-2.607,8.177,3.275,3.406,300,0
2025,Coulter Cleland,QB,Davidson,Pioneer,0.147,0.149,0.139,-0.065,0.14,0.321,0.041,0.284,41.121,33.732,7.388,-5.766,12.744,26.968,6.471,34.649,300,0
2025,Brody Reina,WR,Davidson,Pioneer,0.2,0.2,-1.213,0.469,0.075,-0.304,0.321,-0.073,5.197,5.197,0,6.572,0.451,-1.826,5.782,-0.584,300,0
2025,Mason Sheron,RB,Davidson,Pioneer,-0.093,0.716,-0.159,-0.029,-0.495,0.366,-0.108,-0.043,-9.84,5.728,-15.568,-1.594,-17.313,5.129,-8.756,-1.085,300,0
2025,Langston Green,TE,Davidson,Pioneer,0.709,0.709,-1.135,-0.357,-0.111,3.023,0.096,1.476,6.382,6.382,0,-1.07,-0.222,9.068,0.479,5.903,300,0
2025,Christian Berry,TE,Kent State,MAC,1.536,1.536,1.337,0.656,0.816,2.416,1.536,1.31,6.145,6.145,0,1.313,0,4.832,6.145,0,300,0
2025,Xavier Washington,QB,Drake,Pioneer,0.708,0.431,2.093,1.038,0.075,1.01,1.11,-0.098,4.246,2.153,2.093,2.076,0.15,2.019,4.442,-0.196,300,0
2025,Luke Woodson,RB,Drake,Pioneer,-0.044,-0.184,-0.018,0.091,-0.022,0.08,0.14,-0.624,-2.562,-1.659,-0.904,2.085,-0.337,1.121,6.167,-8.73,300,0
2025,Taj Hughes,RB,Drake,Pioneer,0.16,0.143,0.194,-0.142,0.105,0.646,0.088,0.259,11.804,7.157,4.646,-3.56,3.038,11.636,3.763,8.041,300,0
2025,Tyler Nansel,TE,Drake,Pioneer,-0.065,-0.065,0.098,-0.376,0.091,0.686,-0.376,0.091,-0.194,-0.194,0,-0.376,0.182,0,-0.376,0.182,300,0
2025,Connor Lair,RB,Missouri State,CUSA,0.607,1.149,-0.115,-0.615,-0.048,1.679,0.607,0.296,4.252,4.596,-0.344,-1.845,-0.048,3.358,4.252,0,300,0
2025,Matthew Schecklman,QB,Northern Iowa,MVFC,0.223,0.19,0.479,0.175,0.024,0.564,0.231,0.213,54.915,41.508,13.407,14.179,1.934,44.541,31.671,23.244,300,0
2025,Chase Mason,QB,South Dakota State,MVFC,0.356,0.368,0.375,0.365,0.367,0.496,0.308,0.43,80.356,68.778,13.485,33.923,25.699,28.286,42.5,37.856,300,0
2025,Gavin Nelson,WR,Monmouth,CAA,0.578,0.578,0.606,0.251,0.763,1.17,0.325,1.202,26.014,26.014,0,5.527,10.683,8.189,10.39,15.624,300,0
2025,Ethan Harris,WR,Furman,SoCon,0.397,0.397,0.405,0.163,0.528,1.103,0.169,1.043,9.128,9.128,0,2.123,3.696,3.309,2.867,6.261,300,0
2025,Carson Jones,QB,Furman,SoCon,-0.337,-0.337,0.222,-0.559,0.399,-0.116,-0.559,-0.116,-0.675,-0.675,0,-0.559,0,-0.116,-0.559,-0.116,300,0
2025,Ben Croasdale,RB,Furman,SoCon,-0.075,0.114,-0.123,-0.126,-0.325,0.379,-0.079,-0.058,-3.278,1.023,-4.302,-2.524,-4.546,3.791,-2.759,-0.519,300,0
2025,Gram Smithson,WR,Furman,SoCon,-0.566,-0.566,-0.822,-0.309,-0.166,-0.966,-0.537,-0.566,-1.132,-1.132,0,0,-0.166,-0.966,0,-1.132,300,0
2025,Jake Reichle,RB,Oregon State,PAC,1.24,1.688,1.128,1.688,1.9,0.871,1.24,1.74,6.2,1.688,4.512,1.688,1.9,2.612,6.2,0,300,0
2025,Austin Bray,TE,Youngstown State,MVFC,0.434,0.434,1.026,0.01,0.328,1.281,0.527,0.248,3.905,3.905,0,0.031,1.312,2.562,3.16,0.744,300,0
2025,Zach Osborne,QB,Colgate,Patriot,0.366,0.424,0.355,0.228,0.421,0.475,0.33,0.438,52.731,38.137,18.789,12.099,22.757,15.189,31.724,21.007,300,0
2025,Marco Maldonado,RB,Colgate,Patriot,-0.034,0.059,-0.062,-0.044,-0.093,0.259,-0.122,0.377,-2.532,0.996,-3.528,-1.505,-2.705,2.327,-7.435,4.903,300,0
2025,Dave Thomson,TE,Colgate,Patriot,0.613,0.613,-1.923,0.424,0.738,0.89,0.56,0.824,3.063,3.063,0,0.847,2.215,0,2.239,0.824,300,0
2025,Jariyah Sawyer,WR,Colgate,Patriot,0.082,0.008,0.525,0.525,0.273,0.981,-0.289,0.359,0.571,0.046,0.525,0.525,0.546,2.944,-0.867,1.437,300,0
2025,Max Walters,WR,Colgate,Patriot,-0.23,-0.23,0.881,-0.319,0.31,-0.051,-0.319,-0.051,-0.69,-0.69,0,-0.639,0,-0.051,-0.639,-0.051,300,0
2025,Brady Hutchison,WR,Colgate,Patriot,0.128,0.128,0.771,0.183,0.319,-0.109,0.206,-0.058,6,6,0,4.021,3.507,-1.527,6.812,-0.812,300,0
2025,Mason Mozo,TE,Colgate,Patriot,0.919,0.919,-0.253,0.156,0.378,2.545,1.579,-1.06,3.678,3.678,0,0,1.133,2.545,4.738,-1.06,300,0
2025,TJ Harden,RB,SMU,ACC,0.145,0.133,0.146,-0.086,0.045,0.772,0.138,0.175,23.272,2.267,21.005,-6.48,2.533,20.08,18.375,4.897,300,0
2025,Camryn Edwards,RB,UConn,Ind,0.227,0.45,0.202,0.128,0.079,0.688,0.212,0.283,45.571,8.992,36.578,13.35,5.389,17.207,33.958,11.612,300,0
2025,NaQuari Rogers,RB,Utah,B12,0.185,-0.176,0.199,0.029,-0.018,0.873,0.158,0.698,14.617,-0.527,15.145,1.172,-0.462,8.727,11.823,2.794,300,0
2025,Vincent Wilkins,WR,Boston College,ACC,1.005,1.005,1.058,1.251,0.267,0.631,1.251,0.267,4.021,4.021,0,3.754,0.267,0,3.754,0.267,300,0
2025,John Anthony,WR,Lindenwood,Big South-OVC,0.529,0.529,0.111,0.295,0.969,-0.734,0.888,-0.01,5.291,5.291,0,1.18,4.845,-0.734,5.33,-0.039,300,0
2025,Drew Krobath,WR,Lindenwood,Big South-OVC,0.702,0.756,-1.572,0.378,0.984,1.247,0.504,0.952,30.179,31.75,-1.572,6.809,12.797,13.717,12.1,18.079,300,0
2025,Jared Rhodes,RB,Lindenwood,Big South-OVC,-0.004,0.375,-0.073,-0.118,0.106,0.383,-0.115,0.296,-0.53,7.508,-8.037,-7.67,5.092,6.13,-10.878,10.349,300,0
2025,Terence Marshall,WR,Western Michigan,MAC,-0.167,-0.167,-0.423,-0.167,-0.926,-0.085,-0.167,0.032,-0.167,-0.167,0,-0.167,0,0,-0.167,0,300,0
2025,Lawayne McCoy,WR,Florida State,ACC,0.813,0.813,1.641,0.644,0.312,0.928,0.651,1.03,28.456,28.456,0,10.949,2.497,7.421,13.011,15.444,300,0
2025,Jaheim Merriweather,RB,Purdue,Big Ten,-0.29,-0.551,-0.29,-0.469,-0.29,-0.127,-0.265,-0.29,-0.29,0,-0.29,0,-0.29,0,0,-0.29,300,0
2025,Cameron Monteiro,WR,Akron,MAC,0.384,0.384,0,-0.748,0.159,1.74,-0.356,0.828,6.145,6.145,0,-2.245,1.43,6.96,-2.133,8.278,300,0
2025,Cameron Hergott,WR,Eastern Kentucky,UAC,-0.442,-0.442,-0.446,-0.497,-0.291,-0.896,-0.497,-0.375,-7.964,-7.964,0,-4.967,-1.457,-1.792,-4.967,-2.997,300,0
2025,Dylan Tapley,WR,San Diego,Pioneer,1.031,1.031,0.192,1.165,-0.58,-0.21,1.165,0.924,9.28,9.28,0,4.659,-0.58,-0.631,4.659,4.621,300,0
2025,Ryan Schwendeman,TE,Southern Illinois,MVFC,0.609,0.609,0.619,0.438,0.862,0.459,0.744,0.395,10.953,10.953,0,2.629,6.031,2.293,8.189,2.764,300,0
2025,Danny Lauter,QB,Georgetown,Patriot,0.387,0.396,0.111,0.033,0.337,0.835,0.144,0.667,36.733,36.402,0.332,1.076,10.459,24.229,7.368,29.365,300,0
2025,Keynan Richardson-Cook,WR,Georgetown,Patriot,0.189,0.189,0.688,0.021,0.189,-0.158,0.189,0.473,0.189,0.189,0,0,0.189,0,0.189,0,300,0
2025,Conor O'Neil,TE,Georgetown,Patriot,2.638,2.638,1.776,2.299,2.638,2.202,2.638,2.36,2.638,2.638,0,0,2.638,0,2.638,0,300,0
2025,Max McCormick,TE,Georgetown,Patriot,0.558,0.558,-0.417,-0.51,0.285,1.625,0.558,0.865,1.115,1.115,0,-0.51,0,1.625,1.115,0,300,0
2025,Jack Betten,WR,Fordham,Patriot,0.203,0.203,-0.921,0.305,0.1,0.072,0.134,0.319,4.873,4.873,0,3.971,0.401,0.501,2.005,2.868,300,0
2025,Jack Kaiser,RB,Fordham,Patriot,-0.364,0.178,-0.364,-0.16,-0.66,0.525,-0.364,-0.549,-1.456,0,-1.456,-0.319,0,0.525,-1.456,0,107,0
2025,Matt Buron,TE,Fordham,Patriot,2.227,2.227,0.999,-0.125,2.512,4.58,-0.125,4.58,4.455,4.455,0,-0.125,0,4.58,-0.125,4.58,300,0
2025,Diore Hubbard,RB,West Virginia,B12,0.01,0.365,-0.051,-0.105,0.014,0.408,-0.042,0.243,0.845,4.385,-3.539,-4.306,0.308,6.118,-2.796,3.641,300,0
2025,Brandon Hood,RB,Massachusetts,MAC,0.009,0.506,-0.064,0.177,-0.379,0.316,0.04,-0.109,0.923,6.582,-5.659,8.163,-12.894,6.004,3.217,-2.295,300,0
2025,Kewan Lacy,RB,Ole Miss,SEC,0.082,0.084,0.082,-0.044,0.044,0.501,0.077,0.11,26.596,3.116,23.48,-6.993,5.103,20.523,21.21,5.385,300,0
2025,J'Koby Williams,RB,Texas Tech,B12,0.214,0.594,0.093,-0.014,-0.005,1.296,0.073,0.631,37.22,24.93,12.29,-1.192,-0.304,34.984,9.456,27.764,300,0
2025,Kamrean Johnson,TE,Wake Forest,ACC,0.482,0.482,-1.264,0.188,1.285,-0.388,0.486,0.472,5.3,5.3,0,0.938,5.139,-0.777,3.885,1.416,300,0
2025,Brandon Rehmann,WR,Delaware,CUSA,0.183,0.183,-0.171,-0.44,0.152,0.807,0.183,0.432,0.366,0.366,0,-0.44,0,0.807,0.366,0,300,0
2025,Lonnie Adkism,WR,Sam Houston,CUSA,-0.866,-0.866,0.11,-1.015,-0.754,-0.718,-1.015,-0.718,-1.732,-1.732,0,-1.015,0,-0.718,-1.015,-0.718,300,0
2025,Laviel Pickett,WR,UC Davis,Big Sky,0.308,0.308,0.939,-1.051,-0.313,0.987,0.551,-0.179,0.923,0.923,0,-1.051,0,1.974,1.102,-0.179,300,0
2025,Samuel Gbatu Jr.,WR,UC Davis,Big Sky,0.619,0.619,0.455,0.495,0.988,-0.512,0.485,0.888,24.151,24.151,0,8.412,17.785,-2.046,12.601,11.55,300,0
2025,Will Lankford,WR,Elon,CAA,0.835,0.835,0.765,2.025,0.795,-0.355,2.025,-0.355,1.67,1.67,0,2.025,0,-0.355,2.025,-0.355,300,0
2025,Cole Schilling,WR,Richmond,Patriot,-0.252,-0.252,-1.133,-0.614,-0.517,-0.071,-0.614,-0.071,-0.755,-0.755,0,-0.614,0,-0.141,-0.614,-0.141,300,0
2025,Cody Hardy,TE,NC State,ACC,1.789,1.789,-0.162,0.918,3.545,2.646,1.35,3.545,8.945,8.945,0,2.754,3.545,2.646,5.401,3.545,300,0
2025,Landyn Backey,WR,Elon,CAA,0.474,0.547,0.099,0.609,0.394,-0.061,0.569,0.228,20.366,19.675,0.692,15.227,3.545,-0.428,17.624,2.742,300,0
2025,DJ Ralph,QB,Chadron St,RMAC,0.118,0.024,0.791,-0.137,0.608,-0.136,0.372,-0.241,4.821,0.865,3.956,-1.778,10.936,-1.223,8.918,-4.098,300,0
2025,Mikey Welsh,WR,San Diego State,Mountain West,0.314,0.419,-0.476,0.391,0.541,0.283,0.632,0.031,5.336,6.289,-0.953,2.737,2.164,1.416,5.059,0.277,300,0
2025,AJ Jones,WR,Middle Tennessee,CUSA,-0.009,-0.009,0.072,-0.001,-0.252,0.868,0.244,-0.476,-0.324,-0.324,0,-0.011,-2.771,6.945,5.867,-6.192,300,0
2025,Jaden Scott,WR,Presbyterian,Pioneer,0.177,0.177,0.679,0.403,0.285,-0.308,0.205,0.143,1.944,1.944,0,2.014,0.855,-0.925,1.229,0.715,300,0
2025,Donovan Shepard,RB,Hampton,CAA,-0.09,0.232,-0.172,-0.142,0.088,-0.019,-0.144,0.042,-6.195,3.246,-9.441,-4.529,2.115,-0.228,-7.039,0.843,300,0
2025,Amonte Jones,WR,North Carolina A&T,CAA,0.454,0.496,-1.371,0.089,0.782,0.525,-0.054,1.01,19.963,21.333,-1.371,1.419,11.724,6.819,-1.246,21.209,300,0
2025,Elijah Kennedy,WR,North Carolina A&T,CAA,0.503,0.503,-0.117,-0.126,0.783,0.609,0.291,0.65,11.074,11.074,0,-0.759,9.395,2.437,2.618,8.455,300,0
2025,Noah Sanders,QB,North Carolina A&T,CAA,0.038,0.101,-0.13,0.212,-0.271,0.284,0.239,-0.13,0.828,1.61,-0.782,1.275,-2.437,1.991,2.386,-1.558,300,0
2025,Jo'Nathan Silver,RB,Delaware,CUSA,0.061,0.239,-0.001,-0.043,0.112,0.431,0.08,-0.01,8.303,8.364,-0.061,-2.801,5.258,9.483,8.591,-0.288,300,0
2025,Elijah Sessoms,TE,Delaware,CUSA,0.132,0.132,-1.075,0.055,0.489,-0.933,0.046,0.315,2.899,2.899,0,0.767,2.932,-0.933,0.692,2.207,300,0
2025,Santino Correa,WR,Marist,Pioneer,0.501,0.501,0.694,0.682,-0.222,0.846,0.682,-0.222,2.504,2.504,0,2.726,-0.222,0,2.726,-0.222,300,0
2025,Dominic Vrbancic,WR,Dayton,Pioneer,0.823,0.823,0.625,-0.007,0.562,2.474,0.21,1.642,11.528,11.528,0,-0.051,1.685,9.894,1.679,9.849,300,0
2025,Brady Preston,TE,Butler,Pioneer,0.973,0.973,0.581,0.661,0.896,2.454,0.698,2.9,7.786,7.786,0,2.645,2.688,2.454,4.887,2.9,300,0
2025,Reagan Andrew,QB,Butler,Pioneer,0.24,0.232,0.25,0.039,-0.03,0.831,0.128,0.503,73.07,42.265,30.805,4.631,-2.878,65.618,27.33,45.74,300,0
2025,Griffin Caldwell,RB,Butler,Pioneer,0.044,0.35,-0.052,-0.244,0.163,0.601,-0.021,0.183,3.879,7.353,-3.474,-8.778,5.056,9.622,-1.249,5.129,300,0
2025,Ershod Jasey II,RB,Butler,Pioneer,0.459,1.365,0.233,0.688,0.198,0.9,0.478,0.385,6.89,4.095,2.795,5.503,1.387,0,5.734,1.156,300,0
2025,Ethan Loss,WR,Butler,Pioneer,0.376,0.422,0.244,0.227,0.149,0.991,0.334,0.433,35.365,29.512,5.853,8.166,5.067,21.796,18.045,17.319,300,0
2025,Archie Cox,WR,Butler,Pioneer,0.634,0.634,1.105,0.432,0.35,0.77,0.533,0.764,15.86,15.86,0,3.021,2.099,7.699,7.458,8.403,300,0
2025,Ethan Malafa,TE,Butler,Pioneer,0.093,0.093,-0.612,0.881,-0.3,-0.307,0.116,-0.024,0.555,0.555,0,1.762,-0.9,-0.307,0.58,-0.024,300,0
2025,Max Mosey,WR,Holy Cross,Patriot,0.172,0.293,-0.282,0.095,0.218,0.453,-0.177,0.538,14.83,19.904,-5.074,2.005,6.117,14.033,-7.776,22.606,300,0
2025,Sam Slade,RB,Holy Cross,Patriot,-0.095,0.186,-0.287,-0.381,-0.219,0.696,-0.296,0.289,-3.037,2.412,-5.448,-5.719,-2.189,4.872,-6.215,3.178,300,0
2025,Nathan Schillinger,TE,Holy Cross,Patriot,0.018,0.018,-0.373,0.135,-0.03,0.287,-0.288,0.24,0.333,0.333,0,0.673,-0.273,1.149,-2.303,2.636,300,0
2025,Blake Youngblood,WR,Holy Cross,Patriot,0.523,0.523,0.324,2.569,-0.05,0.603,0.874,-0.063,4.18,4.18,0,2.569,-0.198,1.81,4.368,-0.188,300,0
2025,Aboraa Kwarteng,WR,Rhode Island,CAA,0.707,0.707,-0.415,-0.026,1.257,0.999,0.301,1.335,39.597,39.597,0,-0.566,30.176,9.986,10.234,29.363,300,0
2025,Curtis Whiting,RB,Sacred Heart,INDAA,0.106,-0.453,0.106,-0.539,0.001,1.102,-0.03,0.334,1.701,0,1.701,-4.314,0.003,3.305,-0.304,2.004,300,0
2025,Elijah Ford,WR,Sacred Heart,INDAA,-0.184,-0.184,0.33,-0.184,-0.032,-0.212,-0.184,-0.92,-0.367,-0.367,0,-0.367,0,0,-0.367,0,300,0
2025,Alex Gochis,WR,Duquesne,NEC,0.433,0.433,0.208,-0.503,0.639,0.433,-0.336,0.818,1.299,1.299,0,0,0,1.299,-0.336,1.635,300,0
2025,Nathan Hayes,QB,North Dakota State,MVFC,0.295,0.289,0.344,-0.339,0.73,0.392,-0.064,0.788,5.598,4.911,0.687,-2.372,4.38,1.568,-0.707,6.305,300,0
2025,Kaden Zenzen,TE,North Dakota State,MVFC,0.625,0.625,-1.157,0.625,0.331,0.294,0.625,0.485,0.625,0.625,0,0.625,0,0,0.625,0,300,0
2025,Caden Dennis,WR,North Dakota,MVFC,0.029,0.029,-0.022,0.305,-0.336,-0.026,0.219,-0.162,0.693,0.693,0,3.352,-2.351,-0.129,2.633,-1.94,300,0
2025,Haydn Stay,TE,North Dakota,MVFC,0.969,0.969,0.845,1.385,0.013,0.881,1.017,0.905,6.784,6.784,0,1.385,0.04,1.762,4.07,2.715,300,0
2025,Mason South,TE,North Dakota,MVFC,0.566,0.566,-1.072,0.665,0.852,-0.291,0.852,-0.291,2.265,2.265,0,0,2.556,-0.291,2.556,-0.291,300,0
2025,Sam Strandell,WR,North Dakota,MVFC,-0.115,-0.115,-0.444,-0.969,0.738,-0.264,-0.969,0.738,-0.231,-0.231,0,-0.969,0.738,0,-0.969,0.738,300,0
2025,Camo Nelson,WR,Mississippi Valley State,SWAC,0.399,0.425,-0.508,0.296,0.178,0.538,0.351,0.445,14.774,15.282,-0.508,4.143,1.959,5.921,6.32,8.454,300,0
2025,Rylan Crawford,WR,Illinois State,MVFC,0.608,0.608,0.189,0.18,-0.166,2.239,0.18,1.037,2.433,2.433,0,0.36,-0.166,2.239,0.36,2.073,300,0
2025,Eddie Kasper,WR,Illinois State,MVFC,0.375,0.375,-0.558,0.218,0.375,0.751,0.289,0.58,16.482,16.482,0,5.222,3.751,7.509,8.948,7.535,300,0
2025,Max Ziebarth,TE,Illinois State,MVFC,2.545,2.545,2.6,1.372,2.622,2.545,2.545,2.52,2.545,2.545,0,0,0,2.545,2.545,0,300,0
2025,Kevon King,RB,Norfolk State,MEAC,0.222,0.046,0.255,0.104,0.131,0.693,0.159,0.436,22.399,0.742,21.657,5.704,3.801,11.092,12.374,10.025,300,0
2025,Jason Wonodi,WR,Norfolk State,MEAC,0.01,0.01,-0.225,0.188,0.01,0.48,0.029,0.01,0.01,0.01,0,0,0.01,0,0,0.01,300,0
2025,Breylin Smith,WR,Howard,MEAC,0.099,0.107,-0.111,-0.242,0.006,0.63,-0.051,0.317,2.676,2.787,-0.111,-2.421,0.058,5.039,-0.808,3.484,300,0
2025,Ja'Shawn Scroggins,QB,Howard,MEAC,0.396,0.285,0.691,0.617,-0.569,1.381,0.524,-0.181,4.351,2.279,2.073,1.85,-2.846,2.761,4.714,-0.363,300,0
2025,Deandre Buchannon,WR,West Georgia,UAC,0.363,0.425,0.025,-0.161,0.378,1.203,-0.002,0.964,16.328,16.152,0.176,-3.7,3.779,13.232,-0.058,16.386,300,0
2025,Eli Gillman,RB,Montana,Big Sky,0.173,0.343,0.144,0.026,0.325,0.403,0.127,0.462,41.576,12.008,29.568,3.554,24.084,8.866,26.329,15.247,300,0
2025,Ian Finch,WR,Montana,Big Sky,0.457,0.457,0.219,1.09,0.457,-0.452,0.884,0.03,0.914,0.914,0,0,0.914,0,0.884,0.03,300,0
2025,Brandon Jorgensen,QB,Southern Connecticut State,NE10,0.243,-0.998,0.656,-0.998,0.204,1.56,-0.998,0.656,0.97,-0.998,1.968,-0.998,0.408,1.56,-0.998,1.968,300,0
2025,Justin Reshard,WR,Stony Brook,CAA,-0.128,-0.128,0.146,-0.491,-0.055,0.74,-0.26,0.202,-1.794,-1.794,0,-2.945,-0.329,1.48,-2.602,0.808,300,0
2025,Jayce Freeman,WR,Stony Brook,CAA,0.606,0.606,0.948,0.72,0.962,-0.007,0.675,0.506,36.936,36.936,0,15.848,18.286,-0.135,24.293,12.643,300,0
2025,Ty Englehart,QB,Presbyterian,Pioneer,-0.256,-0.474,-0.019,0.305,-0.293,-0.414,0.214,-1.095,-9.988,-9.951,-0.322,4.579,-3.812,-3.312,5.342,-15.33,300,0
2025,Deverious Abercrombie,WR,Presbyterian,Pioneer,1.125,1.125,1.633,1.393,0.914,1.851,1.255,0.865,10.124,10.124,0,2.787,5.486,1.851,7.529,2.595,300,0
2025,Dominic Kibby,WR,Presbyterian,Pioneer,0.837,0.837,0.905,1.014,0.363,1.31,0.768,0.935,32.629,32.629,0,12.172,5.086,14.415,17.674,14.956,300,0
2025,Terik Mulder,TE,Kent State,MAC,0.819,0.819,-0.995,1.1,0.341,1.056,1.078,0.43,16.375,16.375,0,6.6,2.386,7.389,12.936,3.439,300,0
2025,Micahi Danzy,WR,Florida State,ACC,0.813,0.728,1.063,1.232,0.018,2.064,0.822,0.8,38.234,25.475,12.759,23.401,0.386,14.447,23.825,14.409,300,0
2025,Chris Domercant,WR,UCF,B12,0.44,0.431,0.551,0.168,0.499,-0.474,0.633,0.141,12.306,11.203,1.103,1.68,2.997,-4.268,10.755,1.551,300,0
2025,Cole Clarke,TE,Stonehill,NEC,0.601,0.601,4.044,0.375,0.835,-0.136,1.275,0.107,15.628,15.628,0,1.876,6.678,-1.228,14.02,1.608,300,0
2025,Zavion Woodard,RB,Stonehill,NEC,-0.066,0.064,-0.078,-0.09,-0.161,0.423,-0.095,0.037,-6,0.511,-6.51,-4.054,-4.978,5.07,-6.738,0.738,300,0
2025,Jarel Washington,RB,Stonehill,NEC,-0.134,0.02,-0.209,-0.355,-0.127,0.282,-0.228,0.1,-15.574,0.767,-16.341,-18.105,-4.841,7.343,-18.886,3.312,300,0
2025,Noah Canty,TE,Duquesne,NEC,0.271,0.271,-1.907,0.455,0.602,-0.521,0.455,0.04,2.439,2.439,0,2.277,1.203,-1.042,2.277,0.162,300,0
2025,Brigham Dunphy,WR,Stonehill,NEC,0.439,0.439,0.301,0.2,0.113,-0.083,0.012,0.96,8.777,8.777,0,1.599,0.903,-0.25,0.133,8.643,300,0
2025,Aidan Henry,WR,Stonehill,NEC,2.947,2.947,2.704,2.958,2.751,2.947,2.883,2.947,5.894,5.894,0,0,0,5.894,0,5.894,300,0
2025,Cody Ruff,TE,Stonehill,NEC,0.252,0.252,-0.625,0.144,2.283,-0.657,-0.628,1.719,2.014,2.014,0,0.432,2.283,-1.314,-3.142,5.156,300,0
2025,Nick Whitfield Jr.,QB,St. Francis (PA),NEC,0.089,0.108,-0.073,0.033,-0.067,0.277,0.025,0.193,21.962,23.867,-1.905,3.236,-4.547,19.933,3.819,18.143,300,0
2025,Elijah Sarratt,WR,Indiana,Big Ten,0.694,0.694,0.243,0.813,0.69,0.898,0.577,0.975,52.022,52.022,0,22.765,17.95,17.068,30.566,21.456,115,0
2025,Adrian Mejia,QB,St. Francis (PA),NEC,0.009,0.058,0.415,-0.162,-0.195,0.186,0.207,-0.26,0.241,0.935,3.738,-1.624,-1.365,1.299,3.102,-2.861,300,0
2025,QuaSean Holmes,RB,Gardner-Webb,Big South-OVC,-0.023,0.252,-0.051,-0.24,0.211,0.244,-0.155,0.34,-4.605,4.542,-9.147,-24.971,14.152,6.356,-22.631,18.026,300,0
2025,Jake Bruno,TE,Ohio,MAC,0.943,0.674,4.167,-0.643,0.005,2.261,1.081,0.722,12.258,8.092,4.167,-1.287,0.029,6.783,8.649,3.609,300,0
2025,Scott Raymond,TE,St. Francis (PA),NEC,0.3,0.326,0.07,0.29,0.306,0.303,0.528,-0.041,3.001,2.931,0.07,0.871,0.917,1.213,3.167,-0.165,300,0
2025,Charles Pierre Jr.,RB,South Dakota,MVFC,0.103,0.422,-0.072,-0.025,-0.316,3.597,-0.105,1.073,1.744,2.531,-0.787,-0.274,-1.579,3.597,-1.474,3.218,300,0
2025,Tysen Boze,WR,South Dakota,MVFC,1.08,1.08,1.516,0.911,0.834,1.6,1.371,0.558,15.126,15.126,0,4.555,4.171,6.4,12.336,2.79,300,0
2025,Zack Marshall,TE,Michigan,Big Ten,0.6,0.6,0.167,0.31,0.514,1.033,0.633,0.553,13.2,13.2,0,1.859,5.143,6.198,8.227,4.973,300,0
2025,Marcus Crawford,RB,Stonehill,NEC,-0.755,-0.455,-0.755,-0.643,-0.979,-0.557,-0.643,-0.979,-2.266,0,-2.266,-1.287,-0.979,0,-1.287,-0.979,300,0
2025,Levi Wilkins,TE,Bryant,CAA,0.712,0.712,-0.557,0.232,0.279,2.492,0.439,1.804,3.56,3.56,0,0.232,0.836,2.492,1.756,1.804,300,0
2025,Torrance Burgess Jr.,RB,Texas State,SBC,0.138,0.182,0.138,0.254,-0.131,0.494,0.119,0.494,2.763,0,2.763,3.549,-0.787,0,2.269,0.494,300,0
2025,Keith Jenkins Jr.,RB,Morgan State,MEAC,0.16,0.833,-0.008,-0.204,0.051,0.911,0.006,0.778,4.804,4.998,-0.194,-3.063,0.359,6.38,0.137,4.667,300,0
2025,Joseph Kennerly,WR,Morgan State,MEAC,0.297,0.297,-0.257,0.133,0.152,0.958,0.038,0.526,9.505,9.505,0,1.335,1.976,6.703,0.567,8.938,300,0
2025,Bretton Stone,RB,Utah Tech,UAC,-0.074,-0.049,-0.079,-0.174,0.026,-0.042,-0.141,0.172,-3.106,-0.342,-2.764,-3.482,0.501,-0.125,-4.653,1.547,300,0
2025,Eric Olsen,TE,Utah Tech,UAC,0.213,0.231,0.003,0.194,0.139,0.36,0.199,0.231,18.773,18.751,0.023,6.192,4.158,9.01,9.748,9.026,300,0
2025,Daniel Thomason,WR,Utah Tech,UAC,0.472,0.472,-2.1,-0.131,0.381,0.853,0.04,0.931,15.566,15.566,0,-1.183,3.814,9.382,0.675,14.891,300,0
2025,Reggie Graff,QB,Utah Tech,UAC,0.164,0.166,0.216,0.067,-0.179,0.645,0.122,0.231,30.619,17.94,16.875,4.524,-11.615,32.875,14.012,16.608,300,0
2025,Sonny Mannino,QB,Marist,Pioneer,0.071,0.007,0.243,-0.164,0.179,0.232,-0.132,0.322,22.6,1.68,20.92,-19.133,19.359,18.11,-23.128,45.728,300,0
