Season,Player,Position,Position Group,Conference,Overall Pick,Actual Tier Number,Predicted Tier Number,Actual Tier,Predicted Tier,Correct,Ordinal Error,Prob Round 1,Prob Rounds 2-3,Prob Rounds 4-5,Prob Rounds 6-7,Prob Undrafted,Basic Prob Round 1,Basic Prob Rounds 2-3,Basic Prob Rounds 4-5,Basic Prob Rounds 6-7,Basic Prob Undrafted,Actual Target,Cumulative Targets Captured,Percent of Players Reviewed,Percent of Actual Targets Captured
2026,Davison Igbinosun,CB,Secondary,Big Ten,62,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.08124766576744788,0.2119270740444987,0.2617751265722596,0.22144861511694147,0.22360151849885235,0.168484069009206,0.27767582890700604,0.21135433454251562,0.19647247089088438,0.14601329665038798,0,63,61.23778501628665,75.90361445783132
2026,CJ Daniels,WR,Skill,ACC,197,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.08143771852050488,0.21226433511451773,0.2618758769399682,0.22126177202620345,0.22316029739880572,0.07570202659170092,0.1699349583730679,0.19130456610919816,0.2658021710939878,0.2972562778320452,0,63,61.563517915309454,75.90361445783132
2026,Jakobe Thomas,SAF,Secondary,ACC,98,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.08178663649008101,0.2128820338296793,0.2620583933474213,0.22091863158902691,0.22235430474379148,0.09487685819657843,0.19927986239060663,0.20413188231059004,0.25330618685531514,0.24840521024690976,0,63,61.88925081433225,75.90361445783132
2026,Caleb Tiernan,OT,OL,Big Ten,97,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.08195943977270674,0.21318724439849424,0.26214761736508413,0.22074863878078077,0.2219570596829341,0.18781193522965814,0.2911803990110191,0.20762557121705905,0.1830852163788208,0.13029687816344293,0,63,62.21498371335505,75.90361445783132
2026,Dametrious Crownover,OT,OL,SEC,196,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.0820953859892753,0.21342702801528135,0.262217270049059,0.22061488173404664,0.22164543421233773,0.259397754838109,0.32263156994466113,0.18641441485327648,0.141547347538582,0.09000891282537138,0,63,62.54071661237784,75.90361445783132
2026,Ahmaad Moses,SAF,Secondary,ACC,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.08349384347738566,0.21587691392589553,0.2629065220523356,0.21923806116873834,0.21848465937564487,0.061440535316399626,0.1450737788051921,0.17629740782608994,0.27111636182199994,0.3460719162303184,1,64,62.866449511400646,77.10843373493977
2026,Kamari Ramsey,SAF,Secondary,Big Ten,141,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.08434660938159827,0.2173559629846435,0.2633029219665278,0.21839798221609308,0.21659652345113733,0.07897964181894929,0.17526865357649102,0.1940258134969366,0.2639755316786127,0.2877503594290104,0,64,63.19218241042345,77.10843373493977
2026,Barion Brown,WR,Skill,SEC,190,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.0845747272882085,0.21774971760331688,0.2634059542001674,0.21817322923822613,0.2160963716700811,0.09213500895651039,0.1953500384246229,0.2027174261462909,0.2553036365249378,0.254493889947638,0,64,63.51791530944625,77.10843373493977
2026,Chris McClellan,DL,DL,SEC,77,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.08485552455278893,0.21823330733933766,0.26353105725407416,0.21789656829257098,0.21548354256122826,0.10632240638546599,0.2147912952177779,0.2087946847525471,0.24456727732879113,0.2255243363154179,0,64,63.84364820846905,77.10843373493977
2026,Haynes King,QB,Skill,ACC,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.08507458617603854,0.21860973862424332,0.26362734352456263,0.21768073365926277,0.21500759801589275,0.12447297780285611,0.23664231607101283,0.2128157848041407,0.2301327684202361,0.19593615290175426,1,65,64.16938110749186,78.3132530120482
2026,Ja'Kobi Lane,WR,Skill,Big Ten,80,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.08538652963108807,0.2191445127259929,0.2637624840438021,0.21737339289256175,0.2143330807065552,0.09689200133921548,0.20211424024095676,0.20509376406931473,0.2518093861760268,0.24409060817448625,0,65,64.49511400651465,78.3132530120482
2026,Ephesians Prysock,CB,Secondary,Big Ten,139,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.08723990691149122,0.22229140464373173,0.2645185922221882,0.21554804467855604,0.2104020515440328,0.112326469638695,0.2223778967820512,0.21053434872584975,0.23982659548696827,0.21493468936643578,0,65,64.82084690553745,78.3132530120482
2026,Kendrick Law,WR,Skill,SEC,168,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.08728645092894811,0.22236976687951315,0.2645365677448805,0.21550222948841435,0.2103049849582439,0.09213500895651039,0.1953500384246229,0.2027174261462909,0.2553036365249378,0.254493889947638,0,65,65.14657980456026,78.3132530120482
2026,Enrique Cruz Jr.,OT,OL,Big 12,179,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.08728678588206218,0.22237033069419626,0.26453669692839393,0.21550189978617684,0.21030428670917078,0.14566558846180833,0.25834096928220684,0.21365544768756972,0.21346251568248176,0.16887547888593335,0,65,65.47231270358306,78.3132530120482
2026,Dillon Bell,WR,Skill,SEC,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.08765101776098465,0.22298243577470622,0.2646756809942042,0.21514343011233084,0.2095474353577741,0.13978757003711936,0.252705472681068,0.2137602651592284,0.21801992437953244,0.17572676774305174,1,66,65.79804560260585,79.51807228915662
2026,Derrick Moore,EDGE,DL,Big Ten,44,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.0885448292497645,0.22447613519875867,0.2650042430558686,0.21426426753588323,0.20771052495972497,0.140707084488657,0.25360578095570374,0.21375934298220872,0.21730288317815027,0.17462490839528022,0,66,66.12377850162866,79.51807228915662
2026,Thaddeus Dixon,CB,Secondary,ACC,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.08870931520484988,0.22474972433849477,0.2650627952094755,0.21410256733653887,0.20737559791064097,0.08809027288429311,0.18939534050520324,0.20039550268755335,0.2581513880064333,0.263967495916517,1,67,66.44951140065146,80.72289156626506
2026,Chris Brazzell II,WR,Skill,SEC,83,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.08916068299054355,0.22549842773426756,0.26522045313012044,0.213659006064428,0.20646143008064044,0.09213500895651039,0.1953500384246229,0.2027174261462909,0.2553036365249378,0.254493889947638,0,67,66.77524429967427,80.72289156626506
2026,Romello Height,EDGE,DL,Big 12,70,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.08920619883013206,0.22557375989626113,0.2652361073082007,0.2136142912615311,0.20636964270387503,0.16200801787311164,0.2725810015207971,0.21227499001659306,0.2011700638515206,0.1519659267379776,0,67,67.10097719869707,80.72289156626506
2026,Eli Raridon,TE,Skill,FBS Independent,95,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.09462588118601002,0.23432864290185845,0.266795596318914,0.20831495793310117,0.1959349216601164,0.06520839559185862,0.15191236563833427,0.18081110258812458,0.27023191805805824,0.3318362181236243,0,67,67.42671009771986,80.72289156626506
2026,Bryce Boettcher,LB,LB,Big Ten,135,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.09728076667983353,0.2384650636545922,0.26735330859515893,0.2057430619779751,0.19115779909244024,0.11259771834166411,0.22271205264550054,0.2106026825531221,0.23961105226621882,0.21447649419349446,0,67,67.75244299674267,80.72289156626506
2026,Karson Sharar,LB,LB,Big Ten,183,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.09755405089373918,0.23888529724364693,0.2674035331802595,0.2054794177816336,0.19067770090072078,0.07342284504900942,0.16614476183724547,0.18926476767186334,0.266965110568324,0.30420251487355776,0,67,68.07817589576547,80.72289156626506
2026,Dontae Corleone,DL,DL,Big 12,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.09837894351580512,0.2401475241410031,0.2675472462379544,0.2046849527097141,0.1892413333955233,0.08486639237081721,0.1845114818529246,0.19833054880452172,0.26031856597163705,0.2719730110000994,1,68,68.40390879478826,81.92771084337349
2026,Lorenzo Styles,SAF,Secondary,Big Ten,172,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.09862743441732841,0.24052593185885063,0.26758824147647814,0.20444602797370326,0.18881236427363957,0.12073303424573494,0.23239992151854733,0.21227476029480574,0.23312041031015496,0.20147187363075703,0,68,68.72964169381108,81.92771084337349
2026,Brandon Cisse,CB,Secondary,SEC,52,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.10012539616566186,0.24278927806612988,0.26781330675069287,0.20300981256152661,0.1862622064559888,0.10690140677500569,0.2155389590438485,0.20898205913329287,0.2441132482358881,0.22446432681196482,0,68,69.05537459283387,81.92771084337349
2026,Colton Hood,CB,Secondary,SEC,37,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.10019104293213174,0.242887772693499,0.2678223169789084,0.20294703590479157,0.18615183149066927,0.10690140677500569,0.2155389590438485,0.20898205913329287,0.2441132482358881,0.22446432681196482,0,68,69.38110749185668,81.92771084337349
2026,DeMonte Capehart,DL,DL,ACC,155,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.10162101908053782,0.24501891811871718,0.268001238040524,0.2015831318901613,0.18377569287005968,0.0876031637291095,0.18866533213600115,0.20009604664506414,0.25848518247341656,0.26515027501640864,0,68,69.70684039087948,81.92771084337349
2026,Jordan Hudson,WR,Skill,ACC,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.10198374811271875,0.24555516444558234,0.26804142750070575,0.20123826669655787,0.18318139324443528,0.07570202659170092,0.1699349583730679,0.19130456610919816,0.2658021710939878,0.2972562778320452,1,69,70.03257328990227,83.13253012048193
2026,Riley Nowakowski,TE,Skill,Big Ten,169,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.10201673443584335,0.2456038435777882,0.2680449795363735,0.20120692751007851,0.1831275149399164,0.14360079243873483,0.25639351781633246,0.213718531916472,0.21505612803281715,0.17123102979564353,0,69,70.35830618892508,83.13253012048193
2026,Elijah Sarratt,WR,Skill,Big Ten,115,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.1021705328087586,0.24583061890633717,0.2680613157025786,0.20106085894642223,0.18287667363590343,0.14660758642322802,0.25921802936348565,0.21361759739538583,0.21273824772562022,0.16781853909228028,0,69,70.68403908794788,83.13253012048193
2026,Keith Abney,CB,Secondary,Big 12,157,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.1037665585035027,0.24816551394224118,0.26820926495034036,0.19955000228115094,0.18030866032276482,0.08533970731844533,0.1852362767391333,0.19864614886398912,0.2600068556143705,0.2707710114640618,0,69,71.00977198697068,83.13253012048193
2026,Joshua Josephs,EDGE,DL,SEC,147,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.10386632200578319,0.24831035069415167,0.2682172251453409,0.19945586790323866,0.18015023425148557,0.13411841491199436,0.2469975020658359,0.21363011082733713,0.22247054271441324,0.18278342948041937,0,69,71.33550488599349,83.13253012048193
2026,Anez Cooper,IOL,OL,ACC,188,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.1040369543323675,0.24855777323071965,0.2682304940804224,0.19929494816480187,0.17987983019168863,0.04863642313243375,0.12028187378675101,0.1574014150708677,0.26974717612872284,0.4039331118812247,0,69,71.66123778501628,83.13253012048193
2026,Deion Burks,WR,Skill,SEC,254,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.10419073793541557,0.2487804387554834,0.26824208002166805,0.19915001003750166,0.17963673324993135,0.13978757003711936,0.252705472681068,0.2137602651592284,0.21801992437953244,0.17572676774305174,0,69,71.9869706840391,83.13253012048193
2026,CJ Donaldson,RB,Skill,Big Ten,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.10462423292475037,0.24940644329741668,0.2682728485235559,0.19874192139053315,0.17895455386374393,0.11712464185048956,0.2281818692429417,0.21162063340534942,0.23600347877905448,0.20706937672216486,1,70,72.31270358306189,84.33734939759037
2026,Jadon Canady,CB,Secondary,Big Ten,109,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.10567906656838917,0.25091952787928823,0.2683362118073077,0.1977518601855115,0.1773133335595034,0.168484069009206,0.27767582890700604,0.21135433454251562,0.19647247089088438,0.14601329665038798,0,70,72.63843648208469,84.33734939759037
2026,Kaleb Elarms-Orr,LB,LB,Big 12,126,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.11005670871555961,0.2570470083737775,0.26843284116084853,0.19368961104740112,0.17077383070241325,0.055201550457382384,0.13330096405531727,0.16782608364996301,0.2714378252504794,0.37223357658685796,0,70,72.9641693811075,84.33734939759037
2026,Bryson Eason,DL,DL,SEC,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.11042557649437715,0.25755230470348844,0.2684292952733249,0.19335087018694175,0.17024195334186776,0.10632240638546599,0.2147912952177779,0.2087946847525471,0.24456727732879113,0.2255243363154179,1,71,73.28990228013029,85.54216867469879
2026,De'Zhaun Stribling,WR,Skill,SEC,33,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.11060846282045127,0.2578022062346784,0.2684268898751669,0.19318313089259043,0.16997931017711299,0.13978757003711936,0.252705472681068,0.2137602651592284,0.21801992437953244,0.17572676774305174,0,71,73.61563517915309,85.54216867469879
2026,Kayden McDonald,DL,DL,Big Ten,36,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.11450354676987785,0.2630270593387596,0.2682772983792838,0.18964432021259336,0.1645477752994854,0.16763413017509943,0.277024129168604,0.21148573406800492,0.19708306319764168,0.14677294339064995,0,71,73.9413680781759,85.54216867469879
2026,Christen Miller,DL,DL,SEC,42,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.11583122243142968,0.2647660263552712,0.26818517966497224,0.1884530747740637,0.1627644967742632,0.16001939217065178,0.27095588504505996,0.21251875413541943,0.2026331659391477,0.15387280270972115,0,71,74.2671009771987,85.54216867469879
2026,Kaytron Allen,RB,Skill,Big Ten,187,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.1172882721583286,0.2666503075877332,0.26806127305347616,0.1871547002295666,0.16084544697089542,0.076510560798071,0.17126340720812122,0.19199862729660194,0.26536759421013584,0.29485981048707,0,71,74.5928338762215,85.54216867469879
2026,Gracen Halton,DL,DL,SEC,107,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.11867940056630026,0.2684260200710216,0.2679214257864365,0.18592389674988619,0.1590492568263554,0.16001939217065178,0.27095588504505996,0.21251875413541943,0.2026331659391477,0.15387280270972115,0,71,74.9185667752443,85.54216867469879
2026,Aamil Wagner,OT,OL,FBS Independent,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.11963764317929802,0.26963605339121,0.2678132191432827,0.18508114567652278,0.15783193860968647,0.13347907799055114,0.24633654897592705,0.21360011665236367,0.22297537233229126,0.18360888404886688,1,72,75.2442996742671,86.74698795180723
2026,Trey Moore,EDGE,DL,SEC,130,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.12028409928328627,0.27044637492155,0.26773487665889534,0.18451494547132408,0.15701970366494433,0.13411841491199436,0.2469975020658359,0.21363011082733713,0.22247054271441324,0.18278342948041937,0,72,75.57003257328991,86.74698795180723
2026,Caleb Banks,DL,DL,SEC,18,0,2,Round 1,Rounds 4-5,Incorrect,2,0.12075891429606812,0.2710384846969033,0.26767463770071676,0.18410028358957176,0.1564276797167401,0.10632240638546599,0.2147912952177779,0.2087946847525471,0.24456727732879113,0.2255243363154179,0,72,75.8957654723127,86.74698795180723
2026,Emmanuel Pregnon,IOL,OL,Big Ten,88,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.12198794975227911,0.27255915765547023,0.26750829935431586,0.18303171106032545,0.15491288217760935,0.09684748850066503,0.20205211882582008,0.20507320671691298,0.25184268675237786,0.24418449920422403,0,72,76.2214983713355,86.74698795180723
2026,Zane Durant,DL,DL,Big Ten,181,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.12346109999257296,0.27435929243042656,0.26728962182610905,0.18175997777585629,0.15313000797503518,0.11172176166091564,0.22163030652767146,0.21037892165158434,0.2403067821748459,0.21596222798498266,0,72,76.54723127035831,86.74698795180723
2026,Marvin Jones Jr.,EDGE,DL,SEC,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.12672220804112141,0.2782579877044363,0.2667341374495362,0.178980163456687,0.14930550334821902,0.198731755325768,0.2977610059404727,0.20499776834138883,0.17594726526046556,0.12256220513190486,1,73,76.8729641693811,87.95180722891565
2026,Daylen Everette,CB,Secondary,SEC,85,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.1267540356554148,0.2782954594768092,0.26672824947262164,0.178953274333442,0.14926898106171238,0.16083818302728695,0.2716285087054373,0.21242070578654731,0.2020296000442695,0.1530830024364589,0,73,77.19869706840392,87.95180722891565
2026,Toriano Pride Jr.,CB,Secondary,SEC,220,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.12721755252372663,0.27883991877498726,0.2666415089116078,0.1785622077171789,0.1487388120724994,0.10690140677500569,0.2155389590438485,0.20898205913329287,0.2441132482358881,0.22446432681196482,0,73,77.52442996742671,87.95180722891565
2026,Will Lee III,CB,Secondary,SEC,129,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.12854092759480112,0.280381519059066,0.2663837893119775,0.17745113700108595,0.14724262703306945,0.16083818302728695,0.2716285087054373,0.21242070578654731,0.2020296000442695,0.1530830024364589,0,73,77.85016286644951,87.95180722891565
2026,Blake Miller,OT,OL,ACC,17,0,2,Round 1,Rounds 4-5,Incorrect,2,0.12904651173164067,0.28096546993011595,0.2662814637452379,0.17702879533094806,0.1466777592620574,0.15004155172220018,0.2623555734326271,0.21343330583152909,0.21011332253987636,0.16405624647376726,0,73,78.17589576547232,87.95180722891565
2026,Diego Pounds,OT,OL,SEC,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.13180237054997146,0.28410040450203816,0.26568747116145214,0.17474741648083802,0.14366233730570022,0.259397754838109,0.32263156994466113,0.18641441485327648,0.141547347538582,0.09000891282537138,1,74,78.50162866449512,89.1566265060241
2026,Julian Neal,CB,Secondary,SEC,99,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.1333261467462109,0.2857993027608284,0.26533373481801376,0.1735010255574242,0.14203979011752277,0.10690140677500569,0.2155389590438485,0.20898205913329287,0.2441132482358881,0.22446432681196482,0,74,78.82736156351791,89.1566265060241
2026,Michael Taaffe,SAF,Secondary,SEC,158,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.13472918268298215,0.287342178076178,0.26499280280236387,0.17236284477954888,0.14057299165892712,0.0750290102290721,0.1688227590114298,0.19071515944987555,0.26615535109732474,0.2992777202122978,0,74,79.15309446254072,89.1566265060241
2026,Bauer Sharp,TE,Skill,SEC,185,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.14296152900425485,0.29599268438845744,0.2627231442992935,0.16586571204121248,0.13245693026678174,0.09012741335864669,0.19241816175472368,0.20160108173658003,0.25673326556061604,0.25912007758943356,0,74,79.47882736156352,89.1566265060241
2026,Ahmari Harvey,CB,Secondary,ACC,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.14425599108119078,0.29729199173342624,0.26232793059676685,0.1648719803114651,0.131252106277151,0.08809027288429311,0.18939534050520324,0.20039550268755335,0.2581513880064333,0.263967495916517,1,75,79.80456026058633,90.36144578313254
2026,Albert Regis,DL,DL,SEC,81,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.14508373681597944,0.29811437583791844,0.2620701957558698,0.164240462565032,0.13049122902520027,0.16001939217065178,0.27095588504505996,0.21251875413541943,0.2026331659391477,0.15387280270972115,0,75,80.13029315960912,90.36144578313254
2026,Micah Morris,IOL,OL,SEC,207,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.15117313844172212,0.3039654255858453,0.2600616105587962,0.15968770274205668,0.12511212267157978,0.09209245866152632,0.19528837880812988,0.20269448563835574,0.25533424199489974,0.2545904348970883,0,75,80.45602605863192,90.36144578313254
2026,Behren Morton,QB,Skill,Big 12,234,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.15354745710444118,0.30615398856132947,0.25922868456244785,0.15795632009564298,0.12311354967613852,0.18024534617551924,0.28618635137840454,0.20924184273361623,0.18821163780607397,0.13611482190638602,0,75,80.78175895765473,90.36144578313254
2026,Jack Endries,TE,Skill,SEC,221,3,2,Rounds 6-7,Rounds 4-5,Incorrect,1,0.15501005821360125,0.307476845680464,0.2587028037095022,0.15690180373621088,0.12190848866022164,0.09012741335864669,0.19241816175472368,0.20160108173658003,0.25673326556061604,0.25912007758943356,0,75,81.10749185667753,90.36144578313254
2026,Damonic Williams,DL,DL,SEC,300,4,2,Undrafted,Rounds 4-5,Incorrect,2,0.15624960071226404,0.30858302560380224,0.258249806548024,0.15601522686658065,0.12090234026932911,0.16001939217065178,0.27095588504505996,0.21251875413541943,0.2026331659391477,0.15387280270972115,1,76,81.43322475570032,91.56626506024097
2026,Colbie Young,WR,Skill,SEC,140,2,2,Rounds 4-5,Rounds 4-5,Correct,0,0.15864372316992187,0.31068124464914026,0.25735664993800206,0.15432115812835956,0.11899722411457625,0.13978757003711936,0.252705472681068,0.2137602651592284,0.21801992437953244,0.17572676774305174,0,76,81.75895765472313,91.56626506024097
2026,Josiah Trotter,LB,LB,SEC,46,1,2,Rounds 2-3,Rounds 4-5,Incorrect,1,0.16334713479932783,0.3146591128696188,0.25553682143128054,0.15106223922494266,0.11539469167483019,0.06972912571138037,0.15985745501865375,0.18568564205661447,0.2686313224322468,0.3160964547811046,0,76,82.08469055374593,91.56626506024097
2026,Jaylon Guilbeau,CB,Secondary,SEC,300,4,1,Undrafted,Rounds 2-3,Incorrect,3,0.17908515434451183,0.32665006039930805,0.2489294252326536,0.14079434101799038,0.10454101900553614,0.10690140677500569,0.2155389590438485,0.20898205913329287,0.2441132482358881,0.22446432681196482,1,77,82.41042345276874,92.7710843373494
2026,Keagen Trost,OT,OL,SEC,93,1,1,Rounds 2-3,Rounds 2-3,Correct,0,0.18433674672043857,0.3302247528650599,0.24658364177566627,0.13757439736027166,0.1012804612785636,0.1794782606073776,0.2856594804652334,0.20939519856906785,0.1887396039987802,0.13672745635954098,0,77,82.73615635179154,92.7710843373494
2026,Dae'Quan Wright,TE,Skill,SEC,300,4,1,Undrafted,Rounds 2-3,Incorrect,3,0.19064566354495624,0.3342536131748548,0.24369400127656138,0.13383439154150223,0.09757233046212532,0.13689821078159353,0.249830411747329,0.21372380931202878,0.2202821414694044,0.1792654266896443,1,78,83.06188925081433,93.97590361445783
2026,Akheem Mesidor,EDGE,DL,ACC,22,0,1,Round 1,Rounds 2-3,Incorrect,1,0.19214910948597003,0.3351721537346252,0.24299529516817908,0.1329631505440928,0.09672029106713287,0.16677908662651203,0.27636339303991014,0.21161479200329514,0.19769914667736221,0.14754358165292047,0,78,83.38762214983714,93.97590361445783
2026,Taurean York,LB,LB,SEC,300,4,1,Undrafted,Rounds 2-3,Incorrect,3,0.1938847370620507,0.33621306518055105,0.2421843210121285,0.13196672735836723,0.09575114938690255,0.10716113642250392,0.21587322202043463,0.2090647082855986,0.24390932055859094,0.22399161271287193,1,79,83.71335504885994,95.18072289156626
2026,Dani Dennis-Sutton,EDGE,DL,Big Ten,120,2,1,Rounds 4-5,Rounds 2-3,Incorrect,1,0.20400563918838285,0.3418787430247221,0.23737471110416497,0.12634992852731042,0.09039097815541963,0.140707084488657,0.25360578095570374,0.21375934298220872,0.21730288317815027,0.17462490839528022,0,79,84.03908794788273,95.18072289156626
2026,Fernando Mendoza,QB,Skill,Big Ten,1,0,1,Round 1,Rounds 2-3,Incorrect,1,0.20501860670853586,0.3424088442019817,0.2368868143903302,0.12580539772374288,0.08988033697540931,0.2297067584900064,0.3127514695065303,0.19613658263471134,0.1573222202932144,0.10408296907553749,0,79,84.36482084690554,95.18072289156626
2026,Keionte Scott,CB,Secondary,ACC,116,2,1,Rounds 4-5,Rounds 2-3,Incorrect,1,0.2128513395352135,0.3462896881911832,0.23308274161153186,0.12169825864101713,0.08607797202105427,0.08809027288429311,0.18939534050520324,0.20039550268755335,0.2581513880064333,0.263967495916517,0,79,84.69055374592834,95.18072289156626
2026,Noah Whittington,RB,Skill,Big Ten,300,4,1,Undrafted,Rounds 2-3,Incorrect,3,0.21973046062773405,0.3493896245799947,0.2297050455388644,0.11823651286891812,0.08293835638448877,0.11712464185048956,0.2281818692429417,0.21162063340534942,0.23600347877905448,0.20706937672216486,1,80,85.01628664495115,96.3855421686747
2026,Taylen Green,QB,Skill,SEC,182,3,1,Rounds 6-7,Rounds 2-3,Incorrect,2,0.22189447833581846,0.3503071981628739,0.22863712516081858,0.11717448494724658,0.08198671339324248,0.1497773385086595,0.2621174660850274,0.21345000395825803,0.21031441193061196,0.16434077951744308,0,80,85.34201954397395,96.3855421686747
2026,Oscar Delp,TE,Skill,SEC,73,1,1,Rounds 2-3,Rounds 2-3,Correct,0,0.22212576900779044,0.35040366871754536,0.2285228582302996,0.11706172110049506,0.0818859829438695,0.13689821078159353,0.249830411747329,0.21372380931202878,0.2202821414694044,0.1792654266896443,0,80,85.66775244299674,96.3855421686747
2026,Le'Veon Moss,RB,Skill,SEC,300,4,1,Undrafted,Rounds 2-3,Incorrect,3,0.23446319088160456,0.355114812409484,0.2224018870118496,0.11124810518033257,0.07677200451672928,0.11149694804514153,0.22135144142163676,0.21032004393000236,0.24048517826066107,0.21634638834255826,1,81,85.99348534201955,97.59036144578313
2026,R Mason Thomas,EDGE,DL,SEC,40,1,1,Rounds 2-3,Rounds 2-3,Correct,0,0.23668854194709762,0.3558763689011689,0.22129433446031666,0.11024006830279576,0.07590068638862102,0.198731755325768,0.2977610059404727,0.20499776834138883,0.17594726526046556,0.12256220513190486,0,81,86.31921824104235,97.59036144578313
2026,Drew Allar,QB,Skill,Big Ten,76,1,1,Rounds 2-3,Rounds 2-3,Correct,0,0.23811040143409334,0.35634928319541537,0.2205864225531794,0.10960223991341944,0.07535165290389245,0.15699578827100674,0.26842912211423914,0.21285184905209342,0.20487578933866812,0.15684745122399257,0,81,86.64495114006515,97.59036144578313
2026,Monroe Freeling,OT,OL,SEC,19,0,1,Round 1,Rounds 2-3,Incorrect,1,0.24267251155536695,0.35779582827202006,0.21831444223720797,0.10758795205345628,0.07362926588194874,0.259397754838109,0.32263156994466113,0.18641441485327648,0.141547347538582,0.09000891282537138,0,81,86.97068403908796,97.59036144578313
2026,CJ Allen,LB,LB,SEC,53,1,1,Rounds 2-3,Rounds 2-3,Correct,0,0.24641045902430464,0.3589020711444059,0.21645314569702123,0.10597331189751236,0.07226101223675585,0.10716113642250392,0.21587322202043463,0.2090647082855986,0.24390932055859094,0.22399161271287193,0,81,87.29641693811075,97.59036144578313
2026,Ar'maj Reed-Adams,IOL,OL,SEC,241,3,1,Rounds 6-7,Rounds 2-3,Incorrect,2,0.2483835917588477,0.3594578999076351,0.21547105704190395,0.10513366686123293,0.0715537844303803,0.09209245866152632,0.19528837880812988,0.20269448563835574,0.25533424199489974,0.2545904348970883,0,81,87.62214983713355,97.59036144578313
2026,Jalon Daniels,QB,Skill,Big 12,300,4,1,Undrafted,Rounds 2-3,Incorrect,3,0.2551984507418243,0.3612317549205964,0.2120833557575863,0.10229899569896705,0.06918744288102596,0.12073679428910819,0.2324042523537362,0.212275372694813,0.23311740526453006,0.20146617539781253,1,82,87.94788273615634,98.79518072289156
2026,Kenyon Sadiq,TE,Skill,Big Ten,16,0,1,Round 1,Rounds 2-3,Incorrect,1,0.25777660676493425,0.3618451084711361,0.2108041450537187,0.10125229895957433,0.06832184075063663,0.14360079243873483,0.25639351781633246,0.213718531916472,0.21505612803281715,0.17123102979564353,0,82,88.27361563517914,98.79518072289156
